,id,label,clean_comment,surprise,sadness,disgust,enjoyment,anger,other,fear
118,131,"['sadness', 'anger', 'fear', 'other']","người đi xa có nhớ chăng? dòng thư tay lời hỏi thăm vài câu ca dưới ánh trăng mờ hôm đó có ai đang trở về lệ dần phai theo tháng năm lời biệt ly sao khó khăn vùi đầu trong chăn gối mong được nói hết tâm tư này đừng dối em ơi đừng lừa em ơi đừng vờn con tim anh như trò đùa đừng hứa đôi ba lời cuội nhăng nha đừng để à í anh í anh đừng dối em ơi, toàn là văn thôi một lần đau thôi anh đủ mệt rồi đừng hứa thêm chi lệ dài trên mi đừng để anh hóa ma lai khói sương thật mơ màng chết trong sự ngỡ ngàng đôi ba lời câu hình thức ta ngân nga để lại cho nàng rồi giờ này nàng cùng với ai? chẳng còn những ngày nào mặn nồng với ta đời sang trang linh hồn lang thang phận này ngang ngang một mình lướt trên con đò tình tình tang tang giai điệu ngân vang từ biệt nhân gian à í aa người đi xa có nhớ chăng? dòng thư tay lời hỏi thăm vài câu ca dưới ánh trăng mờ hôm đó có ai đang trở về lệ dần phai theo tháng năm lời biệt ly sao khó khăn vùi đầu trong chăn gối mong được nói hết tâm tư này đừng dối em ơi đừng lừa em ơi đừng vờn con tim anh như trò đùa đừng hứa đôi ba lời cuội nhăng nha đừng để anh í anh í anh đừng dối em ơi, toàn là văn thôi một lần đau thôi anh đủ mệt rồi đừng hứa thêm chi lệ dài trên mi đừng để anh hóa ma lai like đy chờ chi?",0.0,1.0,0.0,0.0,1.0,1.0,1.0
119,132,"['enjoyment', 'surprise']",nghe cuốn ghê . cái giọng ấm quá ❤,1.0,0.0,0.0,1.0,0.0,0.0,0.0
120,133,"['enjoyment', 'surprise']",cứ có trấn thành làm mc là xem hết.,1.0,0.0,0.0,1.0,0.0,0.0,0.0
121,134,"['enjoyment', 'surprise']","cảm ơn bạn đã ủng hộ kênh youtube madison media group và ekip chương trình thách là chơi . chúc bạn và gia đình thật nhiều sức khỏe #madison, #madisonmediagroup, #thachlachoi",1.0,0.0,0.0,1.0,0.0,0.0,0.0
122,135,"['enjoyment', 'surprise']",một chương trình quá hấp dẫn và hồi hộp khiến mình xem không thể nào rời mắt . thêm sự dẫn dắt chuyên nghiệp của anh mc trấn thành khiến cho cuộc chơi càng thêm kịch tính 👍👏,1.0,0.0,0.0,1.0,0.0,0.0,0.0
123,136,"['enjoyment', 'surprise', 'other']",thích anh trấn thành dẫn chương trình.rất yêu thương mọi người và lời nói luôn làm ấm lòng bao trái tim của người chơi.chúc anh và gia đình luôn nhiều sk và thật nhiều may mắn ...,1.0,0.0,0.0,1.0,0.0,1.0,0.0
124,137,"['enjoyment', 'surprise', 'other']",thật sự ấn tượng với tài bắn cung của chú minh 👍 anh xìn làm cho chương trình trở nên hấp dẫn hơn bao giờ hết 😍,1.0,0.0,0.0,1.0,0.0,1.0,0.0
125,138,"['enjoyment', 'other']","mãi yêu tran thành với một tâm lòng nhân hậu luôn nghĩ cho người khác, thật là đáng khen ngợi phải không cả nhà ...",0.0,0.0,0.0,1.0,0.0,1.0,0.0
126,139,"['surprise', 'enjoyment', 'other']",lâu lắm rồi mới thấy anh thành chơi gameshow.chương trình nào có anh thành là có em <3,1.0,0.0,0.0,1.0,0.0,1.0,0.0
127,140,"['enjoyment', 'surprise']","1 chương trình quá hấp dẫn và tuyệt vời do mc số 1 trấn thành chủ trì . t.thành là 1 mc có tám nhát trong giới show big, rất đáng trân trọng",1.0,0.0,0.0,1.0,0.0,0.0,0.0
128,141,"['enjoyment', 'surprise']","chương trình nào có anh trấn thành là mình lun xem không bỏ tập nào, dẫn trương trình rất xuất sắc và hài hước hay quá",1.0,0.0,0.0,1.0,0.0,0.0,0.0
129,142,"['enjoyment', 'surprise']",chương trình nào mà có anh trấn thành dẫn là mình xem từ đầu đến cuối luôn! cảm ơn ct đã cho khán giả những cảm xúc tuyệt vời ạ!,1.0,0.0,0.0,1.0,0.0,0.0,0.0
130,143,"['enjoyment', 'other']","hãy nhìn vào những gì trấn thành làm, mình luôn thấy anh rộng lòng ủng hộ những người khó khăn nghèo khó, có mấy ai làm nghệ sĩ luôn làm được như vậy . trước tôi giỏi nên có 1 thời gian kiêu căng, nhưng thời gian từ khi lấy vợ đã rất khiêm nhường, suy nghĩ có chiều sâu, mình rất ngưỡng mộ anh là 1 người vừa có tầm, có tài và có tầm <3",0.0,0.0,0.0,1.0,0.0,1.0,0.0
131,144,"['enjoyment', 'surprise']","mc trấn thành quay lại công việc sau dịch lại đỉnh hơn xưa . nhờ có trấn thành mà chương trình hấp dẫn, lôi cuốn hơn . quá hay!",1.0,0.0,0.0,1.0,0.0,0.0,0.0
132,145,"['enjoyment', 'surprise', 'other']",ở đâu có trấn thành ở đó có tui! cảm ơn madison nhìu! chương trình rất hay!,1.0,0.0,0.0,1.0,0.0,1.0,0.0
133,146,"['enjoyment', 'surprise']",chương trình nào có chú trấn thành với chú lê dương bảo lâm là mình xem liền à. thích 2 chú quá chừng♥️️,1.0,0.0,0.0,1.0,0.0,0.0,0.0
134,147,['other'],"giờ mới biết chương trình này, có trấn thành là vô coi liền ❤",0.0,0.0,0.0,0.0,0.0,1.0,0.0
135,148,"['enjoyment', 'surprise']","chương trình có anh thành là auto xem, vui quá trời vui xíu nữa là anh phúc thắng vòng cuối rồi hihi",1.0,0.0,0.0,1.0,0.0,0.0,0.0
136,149,"['enjoyment', 'surprise']",gem nào có trấn thành là không bỏ qua rất vui rất hài hước rất thích,1.0,0.0,0.0,1.0,0.0,0.0,0.0
137,151,"['enjoyment', 'surprise']",tui nói ôg xìn đã cười rồi thêm 2 chuyên gia cười muốn trẹo hàm 🤣,1.0,0.0,0.0,1.0,0.0,0.0,0.0
138,152,"['enjoyment', 'surprise']","sách hay, bé nhà mình rất thích",1.0,0.0,0.0,1.0,0.0,0.0,0.0
139,153,['other'],"adin mới chỉ giúp em mua sách này ở đâu được không ạ, nếu được cho em xin đường link mua vơia ạ",0.0,0.0,0.0,0.0,0.0,1.0,0.0
140,155,['other'],trò không 2002 sử dụng tuyệt chiêu sao mọi người mình chơi cái này không bt dùng tuyệt chiêu sao,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,156,['other'],tay cầm nếu bị loạn phím có được đổi cái khác không anh,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142,157,"['enjoyment', 'sadness', 'other']",có clip hướng dẫn skill không ạ. nếu chưa thì mong anh ra clip hướng dẫn các skill đối kháng như kof or hoàng phi hồng...đi ạ. cảm ơn nhìu ạ. vì tay cầm nên cảm giác khó xài hơn cần với phím game thùng ạ. cảm ơn nhìu ạ,0.0,1.0,0.0,1.0,0.0,1.0,0.0
143,158,['other'],đang chơi disk 1 finish xong chuyển disk 2 thì làm như thế nào nhỷ? đâu có save game rồi load disk 2 như máy ps1 được đâu?,0.0,0.0,0.0,0.0,0.0,1.0,0.0
144,159,"['sadness', 'anger', 'fear', 'disgust']","shop cho em hỏi em mua được khoảng 2 tháng, chơi rất ít nhưng giờ 1 tay cầm không nhận được tín hiệu (hoặc rất đơ rất chậm, thời gian phản hồi 5-10s) thì có cách nào fix không ạ: ((",0.0,1.0,1.0,0.0,1.0,0.0,1.0
145,160,"['enjoyment', 'sadness', 'surprise']",bác nào chơi rambo lùn nhiều cho em hỏi chút khi mấy lần chết đầu tiên khi đếm giây nhấn nút start là lại hồi sinh nhưng đến khi chết nhiều quá nó vẫn hiện ra đếm giây nhưng ấn start thì không hồi sinh được nữa mà càng bấm start thì thời gian tụt càng nhanh và thế là game over:)),1.0,1.0,0.0,1.0,0.0,0.0,0.0
146,161,"['sadness', 'anger', 'fear', 'other']",anh cho hỏi làm sao lưu game lại được vậy em chơi game fantasy nhưng khi lưu game thoát ra là vào lại thì mất dữ liệu mình lưu chơi hết disc 1 xong quá disc 2 không chơi được nữa,0.0,1.0,0.0,0.0,1.0,1.0,1.0
147,162,['other'],chỉ danh sách game 2 người đi anh,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148,163,"['sadness', 'fear', 'disgust', 'other']","anh ơi, có cách chỉnh lại độ phân giải không . chơi game bị bể hình hoài khó chơi quá huhu",0.0,1.0,1.0,0.0,0.0,1.0,1.0
149,164,"['enjoyment', 'surprise']",knight of valour này ngày xưa gọi là game pháp sư . đi lấy kiếm lửa cho vui chứ không khó . game tâh du kí hay được biết đến là trên ps ăn bánh bao,1.0,0.0,0.0,1.0,0.0,0.0,0.0
150,165,['other'],cho mình hỏi là máy này kết nối bộ điều khiển arcade được không vậy quản trị viên,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151,166,"['enjoyment', 'surprise']",nếu máy này kết nối được tay ps3 thì quá tuyệt vời,1.0,0.0,0.0,1.0,0.0,0.0,0.0
152,167,['anger'],cho hỏi sao lên hình nó bị caro chứ không nét như clip được shop,0.0,0.0,0.0,0.0,1.0,0.0,0.0
153,168,['other'],"cho xin danh sách game hay bạn ơi, có link tải thì xin đa tạ rất nhiều!",0.0,0.0,0.0,0.0,0.0,1.0,0.0
154,169,"['fear', 'surprise', 'other']",xin cho mình hỏi . mình chơi game resident evil 2 phần leon anh (đĩa 1). khi phá đảo save game lại nó hiện lên là claire b (đĩa 2) (chơi trên máy ps 1 hồi xưa là mở cái đầu đọc ra bỏ đĩa 2 vô là no cho chơi tiếp phần tiếp theo đĩa 1). xin cho mình hỏi bên game stick này làm như thế nào để chơi tiếp phần 2 được ạ!!! cảm ơn bạn trước nhiều nhiều,1.0,0.0,0.0,0.0,0.0,1.0,1.0
155,170,"['sadness', 'anger', 'fear', 'other']",anh ơi sao em kết nối vơi tivi thì nó chỉ hiện lên chử loaging không hiện lên màng hình game thì sao anh,0.0,1.0,0.0,0.0,1.0,1.0,1.0
156,171,['other'],cho mình hỏi giá máy bao nhiêu tiền ạ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
157,172,['other'],làm sao để chọn chế độ 2 người khi chơi game battle city vậy bạn?,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,173,"['sadness', 'anger', 'other']",shop ơi lỗi không hiển thị game trên màn hình sửa như nào ạ! trong bộ nhớ thì game vẫn còn game! game vẫn chơi bình thường,0.0,1.0,0.0,0.0,1.0,1.0,0.0
159,174,['enjoyment'],có game gals panic trọn bộ không anh định làm bộ về chơi haha,0.0,0.0,0.0,1.0,0.0,0.0,0.0
160,175,"['enjoyment', 'surprise']","thực sự là xem các clip của billboard một phần là do edit video quá hay, rất chất lượng, có những khi còn hay hơn của bên tổ chức",1.0,0.0,0.0,1.0,0.0,0.0,0.0
161,176,"['enjoyment', 'surprise']",video ấn tượng <3,1.0,0.0,0.0,1.0,0.0,0.0,0.0
162,177,['enjoyment'],nhóm dubo shop chất ghê vậy đó:))),0.0,0.0,0.0,1.0,0.0,0.0,0.0
163,178,['other'],hôm đó mà la hay d & b đánh có phải hay hơn tw không,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164,179,"['enjoyment', 'surprise']",troyboi chill hóa,1.0,0.0,0.0,1.0,0.0,0.0,0.0
165,180,['other'],3:49 là track gì v?,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166,181,"['surprise', 'enjoyment']",vé bán giá cắt cổ...:)) chắn như bầy thú v,1.0,0.0,0.0,1.0,0.0,0.0,0.0
167,185,"['surprise', 'enjoyment']",hay quá giờ mới biết kim chi là món ăn không chỉ yêu thích của hàn quốc mà là tất cả các nước trên thế giới nữa,1.0,0.0,0.0,1.0,0.0,0.0,0.0
168,186,"['enjoyment', 'other']","mình rất thích kim chi, mặc dù có vị cay nhưng phải nói là nó rất ngon, ăn cũng không ngán nữa.",0.0,0.0,0.0,1.0,0.0,1.0,0.0
169,187,"['enjoyment', 'surprise']","giọng đọc trẻ trung dễ thương, ấm áp hay quá . cảm ơn nt cho tôi xem những video hay và nổi tiếng.",1.0,0.0,0.0,1.0,0.0,0.0,0.0
170,188,"['enjoyment', 'surprise']",mình thích dưa muối việt nam hơn . 😂,1.0,0.0,0.0,1.0,0.0,0.0,0.0
171,189,['enjoyment'],thích kim chi lắm.,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,190,"['enjoyment', 'surprise']",kim chi nấu canh chua ăn rất ngon.,1.0,0.0,0.0,1.0,0.0,0.0,0.0
173,191,"['enjoyment', 'other']",thích ăn kim chi trộn với cơm cuộn thành kimbap cay🤤🍣🍲🫕🍱🍢,0.0,0.0,0.0,1.0,0.0,1.0,0.0
174,192,['enjoyment'],mình rất thích kim chi,0.0,0.0,0.0,1.0,0.0,0.0,0.0
175,193,"['enjoyment', 'surprise']",mình có thể ăn kim chi kèm với tất cả mọi món khác:)),1.0,0.0,0.0,1.0,0.0,0.0,0.0
176,195,['other'],hay làm về súp miso sao nhỉ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
177,196,"['enjoyment', 'other']","không hợp khẩu vị, thịt nướng kiểu hàn thì ok, mua về ăn kèm với dưa muối xổi việt nam ngon thôi rồi",0.0,0.0,0.0,1.0,0.0,1.0,0.0
178,197,['other'],đến nay vó bao nhiêu loại kim chỉ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,198,"['fear', 'surprise', 'other']","vậy mà tôi có nghe thông tin ăn nhiều thực phẩm muối chua lên men sẽ gây ung thư dạ dày, video này lại nói là có lợi cho sức khỏe . tôi nên nghe theo thông tin nào đây? @ @",1.0,0.0,0.0,0.0,0.0,1.0,1.0
180,199,"['enjoyment', 'sadness']",món nghiện của tôi,0.0,1.0,0.0,1.0,0.0,0.0,0.0
181,200,['enjoyment'],thích ăn cái này,0.0,0.0,0.0,1.0,0.0,0.0,0.0
182,201,"['enjoyment', 'surprise']",xem sớm 😚,1.0,0.0,0.0,1.0,0.0,0.0,0.0
183,202,"['sadness', 'surprise', 'other']","chưa bao giờ ăn nổi cái món này, thua xa dưa muối.",1.0,1.0,0.0,0.0,0.0,1.0,0.0
184,203,"['surprise', 'fear', 'disgust']",cô đồng có vong độ đỡ sao để cho bị đánh văng vong vậy cà ...? ¿¿¿?,1.0,0.0,1.0,0.0,0.0,0.0,1.0
185,204,['other'],tát cho tỉnh cả hai.,0.0,0.0,0.0,0.0,0.0,1.0,0.0
186,206,"['surprise', 'enjoyment']","vì nhiều bạn thắc mắc tại sao tụi mình lại chọn tên phim là vô ảnh, mình xin giải thích là do nếu chỉ dịch “ ảnh ” thì sẽ không hợp với thị hiếu khán giả việt nam, hơn nữa thiết kế poster cũng rất khó chỉ với một chữ như thế . khi đặt tên phim sang tiếng việt ngoài việc giữ nguyên giá trị tên gốc thì còn phải tính đến vấn đề marketing phim . bạn nào ở bên hàn hay bên nước ngoài cũng sẽ biết phim được xào nấu bằng những cái tên khác nhau . bên hàn là vô ảnh nhân, bên thái là “ shadowman ” . để ra được cái tên này là sự thống nhất từ nhiều phía khác nhau chứ không chỉ do một cá nhân nào quyết định . theo nguyên tác, tên phim chỉ có một từ 影 (ying) hay “ shadow ” có nghĩa là “ ảnh ”, “ cái bóng ”, ám chỉ thế thân cảnh châu do đặng siêu thủ vai . tuy nhiên, để tên phim đậm chất võ hiệp và dễ gieo vào lòng khán giả hơn, nhà phát hành đã chọn tên “ vô ảnh ” . nghĩ theo hướng đơn giản, “ vô ” tức là “ không có ” . mặt khác, “ vô ” trong hán ngữ còn có nghĩa là “ mất ”, là “ không phải ” . tựa tiếng việt của phim được đặt dựa trên chủ đề bao hàm cả tác phẩm cùng những câu hỏi được đặt ra: trong thế gian này, ai là cái bóng của ai, ai đang chịu sự chi phối của ai và liệu “ ảnh ” có thể thành “ hình ” được chăng, hay mãi chỉ là một thứ vô thực vô danh?",1.0,0.0,0.0,1.0,0.0,0.0,0.0
187,207,"['enjoyment', 'sadness', 'surprise', 'other']","bạn phân tích vị vua là bất tài mình thấy không đúng . y cũng là một kẻ vô cùng tài năng, nếu cuối phim bọn thị vệ đến giết đô đốc không phải quá cùi thì y cũng đã thâu tóm được thiên hạ . trong phim này của trương nghệ mưu mình thấy nó rất thâm nho đó là nếu để ý cả phim giống như một bàn cờ . chỉ có hai người chơi cờ là vua và đô đốc tử ngu còn lại thì đều là quân cờ bị cuốn vào vòng xoáy . nhưng dù có tính toán chi li đường đi nước bước thế nào thì khi triển khai thế cờ vẫn sẽ phát sinh biến số, kết cục là cả hai cùng thua, những quân tốt lại đi đến cuối được bàn cờ . đúng là thâm thúy như tàu.",1.0,1.0,0.0,1.0,0.0,1.0,0.0
188,208,"['enjoyment', 'surprise', 'other']","theo giả thuyết của mình thì câu truyện phỏng theo trích đoạn đông ngô đánh kinh châu . vị vua (tức tôn quyền) muốn cầu thân với dương tướng quân (phỏng theo quan vũ, cũng dùng đại đao, có sức khỏe vô địch nhưng tính tình cao ngạo). lúc đó quan vũ đang trấn giữ kinh châu (trong phim đổi thành cảnh châu), tôn quyền muốn cầu hòa, cũng như tìm kế đánh kinh châu nên muốn gả con trai cho nữ tử của quan vũ, nhưng vũ khinh thường, còn mắng chửi tôn quyền . về phía đông ngô, người chủ hòa với phe lưu bị là lỗ túc đã mất . lã mông (tức tử ngu đô đốc) lên thay, khuyên tôn quyền đánh chiếm kinh châu . lúc mới nhậm chức, mông gửi thư cho quan vũ, lời lẽ nhún nhường, khiến vũ khinh nhờn . sau đó lã mông lại giả xưng bệnh nặng, tiến cử lục tốn (tức ảnh tử trong phim) là người có tài nhưng chưa có tiếng kế vị . tôn quyền vờ phát hịch gọi mông về, khiến quan vũ tưởng thật, lơ là phòng bị đông ngô, đã rút bớt quân kinh châu điều đi đến phàn thành (chi tiết dương tướng quân chủ quan khi chỉ để lại 800 lính trấn giữ cảnh châu). khi quan vũ mới được thêm mấy vạn hàng quân của vu cấm thì thiếu lương thực, nên cướp kho lương ở tương quan của đông ngô . tôn quyền nghe chuyện, liền lệnh cho lã mông phát binh tập kích quan vũ . lã mông đến tầm dương, giấu hết quân tinh nhuệ ở trong khoang thuyền, cho mặc áo trắng của lái buôn, chèo thuyền đi gấp ngày đêm đến đồn canh phòng mà quan vũ đặt ở bên sông, bắt trói hết quân ở đồn ấy nên vũ vẫn không hay biết gì (chi tiết ảnh tử đi thuyền đến cảnh châu và giấu quân ở trong thuyền). cuối cùng bắt và giết được hai cha con quan vũ và quan bình (thú vị là trong phim tên con trai dương tướng quân cũng là dương bình). thú vị hơn nữa là sau khi chiếm kinh châu không lâu, cả lã mông và tào tháo đều ngã bệnh mà chết, rất hợp lý với chi tiết đô đốc tử ngu và bái vương đều chết sau đó . và lục tốn lên làm đại tướng quân, lập rất nhiều công lao cho đông ngô . hehe trương nghệ mưu đúng là cao tay thực sự, từ một trích đoạn trong tam quốc mà dựng thành một bộ phim kiệt tác.",1.0,0.0,0.0,1.0,0.0,1.0,0.0
189,209,"['enjoyment', 'surprise', 'other']","đặc biệt thích màn hợp đấu giữ tiểu ngải và cảnh châu, đúng như tử ngu nói: tâm ý tương thông . màn võ thuật thực sự đẹp, cả về tình và ảnh . là 2 mà cũng là 1. khen cho ekip cast khi gửi gắm cho vợ chồng đặng siêu - tôn lệ . không thể hợp hơn.",1.0,0.0,0.0,1.0,0.0,1.0,0.0
190,210,"['enjoyment', 'surprise', 'other']","phim này làm mình thấy hình bóng bộ manga kingdom, nhiều lúc mỉnh tự thắc mắc chả lẻ người trung quốc không kể được câu chuyện của họ hay như thế này, không còn thiên triều vô địch hay tinh hoa vũ trụ hay cái gì gì đó, câu truyện trọn vẹn, hình ảnh và âm nhạc quá tuyệt vời rồi, cuối cùng cảm ơn bạn ở cuối video giang nhắc tới đã góp phần mang bộ phim này lên màn ảnh lớn ở việt nam",1.0,0.0,0.0,1.0,0.0,1.0,0.0
